project	n_samples	n_experiments	n_runs	runs_per_sample_max	strict_1to1	n_assay_triples	distinct_wells	well_coverage	looks_plate	plate_format	plates_est	assay_triples	found_by
PRJEB60973	744	744	744	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA574450	743	743	743	1	True	1	383	1.0	True	384	1.94	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA671700	743	743	743	1	True	1	334	1.0	True	384	2.22	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA479336	737	737	737	1	True	2	367	0.498	False		2.01	RNA-Seq|TRANSCRIPTOMIC|RT-PCR;RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA304502	734	734	734	1	True	1	96	1.0	True	96	7.65	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA258012	732	851	952	3	False	1	6	1.0	False		122.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA666806	725	725	1370	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA1381527	724	724	724	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC|other	96-well
PRJEB44250	721	721	721	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2
PRJNA497287	721	721	721	1	True	1	5	0.607	False		144.2	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA558410	721	721	721	1	True	1	95	1.0	True	96	7.59	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA418321	704	704	704	1	True	1	94	1.0	True	96	7.49	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA743372	700	700	700	1	True	2	0	0.0	False			ChIP-Seq|GENOMIC|size fractionation;RNA-Seq|TRANSCRIPTOMIC|size fractionation	smart-seq2
PRJNA743373	700	700	700	1	True	2	0	0.0	False			ChIP-Seq|GENOMIC|size fractionation;RNA-Seq|TRANSCRIPTOMIC|size fractionation	smart-seq2
PRJEB52188	697	697	697	1	True	1	0	0.0	False			AMPLICON|TRANSCRIPTOMIC|Hybrid Selection	384-well
PRJNA1088503	697	697	697	1	True	1	367	1.0	True	384	1.9	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;384-well
PRJEB55551	684	684	684	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|RANDOM	96-well
PRJEB27795	681	681	681	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smartseq2
PRJNA727226	672	672	672	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA679960	670	670	670	1	True	1	338	1.0	True	384	1.98	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA415061	658	658	658	1	True	1	96	1.0	True	96	6.85	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA595892	658	658	658	1	True	4	6	0.334	False		109.67	ATAC-seq|GENOMIC|other;ChIP-Seq|GENOMIC|ChIP;OTHER|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA888069	658	658	658	1	True	1	81	1.0	True	96	8.12	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA289086	648	648	648	1	True	1	90	1.0	True	384	7.2	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA429273	635	635	635	1	True	1	24	0.265	False		26.46	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;Fluidigm C1
PRJNA792144	629	629	629	1	True	1	302	1.0	True	384	2.08	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA312294	622	622	622	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA299180	617	617	617	1	True	1	20	0.032	False		30.85	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB27792	590	590	590	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|other	smart-seq2
PRJNA305381	583	583	743	2	False	1	95	0.386	False		6.14	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;CEL-seq2;MARS-seq;SCRB-seq
PRJNA547840	579	579	579	1	True	1	96	1.0	True	96	6.03	RNA-Seq|TRANSCRIPTOMIC|PolyA	SMART-Seq v4
PRJNA547841	579	579	579	1	True	1	96	1.0	True	96	6.03	RNA-Seq|TRANSCRIPTOMIC|PolyA	SMART-Seq v4
PRJDB5282	576	576	576	1	True	1	96	1.0	True	96	6.0	OTHER|TRANSCRIPTOMIC|RANDOM	Fluidigm C1
PRJNA1194591	576	576	576	1	True	1	96	1.0	True	96	6.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2
PRJNA1237782	576	576	576	1	True	1	100	1.0	True	384	5.76	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2;96-well
PRJNA481513	576	576	576	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA543533	576	576	576	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA610056	576	576	576	1	True	1	96	1.0	True	96	6.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJEB48145	575	575	575	1	True	1	0	0.0	False			WGS|GENOMIC|RANDOM	96-well
PRJNA343425	574	574	574	1	True	1	90	0.157	False		6.38	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB22483	572	572	952	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2;96-well
PRJNA1104666	563	563	563	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA692244	563	563	563	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA738159	559	559	559	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA983814	533	533	1879	5	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1195084	525	525	525	1	True	1	42	0.099	False		12.5	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA1423049	525	525	525	1	True	1	353	1.0	True	384	1.49	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq3
PRJNA385039	516	516	2064	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA729758	513	513	513	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA891616	508	508	508	1	True	2	3	0.008	False		169.33	ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA394614	505	505	505	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;96-well
PRJNA608964	495	495	495	1	True	1	95	1.0	True	96	5.21	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA720968	495	495	495	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1119425	493	493	493	1	True	1	3	1.0	False		164.33	RNA-Seq|TRANSCRIPTOMIC|PolyA	96-well
PRJEB46551	484	484	484	1	True	2	0	0.0	False			OTHER|TRANSCRIPTOMIC|Oligo-dT;OTHER|TRANSCRIPTOMIC|PCR	96-well
PRJNA746622	480	480	480	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJEB12223	479	479	479	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA704281	474	474	474	1	True	1	96	1.0	True	96	4.94	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA358604	469	469	469	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA980639	463	463	463	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	96-well
PRJNA433176	461	461	461	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA269761	460	460	460	1	True	1	3	0.826	False		153.33	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA576676	454	454	454	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA860307	453	453	453	1	True	1	52	0.821	True	96	8.71	Bisulfite-Seq|GENOMIC|RANDOM	smart-seq2
PRJNA324289	452	452	452	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA607523	452	452	452	1	True	1	1	0.604	False		452.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA399478	451	451	451	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA1132201	447	447	447	1	True	1	1	1.0	False		447.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2;smartseq3
PRJNA417291	446	446	446	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA605403	446	446	446	1	True	1	107	1.0	True	384	4.17	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	Fluidigm C1
PRJNA377129	444	444	444	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA485179	441	441	441	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA648161	438	438	438	1	True	1	107	0.902	True	384	4.09	RNA-Seq|TRANSCRIPTOMIC|cDNA	plate-based single cell
PRJNA528900	426	426	426	1	True	1	0	0.0	False			OTHER|TRANSCRIPTOMIC|other	smart-seq2;Fluidigm C1
PRJNA576257	426	426	426	1	True	1	94	0.991	True	96	4.53	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB23083	419	419	419	1	True	1	0	0.0	False			WGS|GENOMIC|RANDOM	96-well
PRJNA416939	416	416	416	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJEB59562	412	412	412	1	True	1	0	0.0	False			WGS|GENOMIC SINGLE CELL|MNase	96-well
PRJNA399549	412	412	412	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA834807	411	411	667	2	False	1	96	1.0	True	96	4.28	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJEB104461	406	406	406	1	True	1	0	0.0	False			AMPLICON|METAGENOMIC|PCR	96-well
PRJNA279486	405	405	405	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB49031	400	400	767	2	False	1	384	1.0	True	384	1.04	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2;plate-based single cell
PRJNA598850	399	399	399	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA340888	396	396	396	1	True	1	62	0.157	False		6.39	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA1018977	392	392	392	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA573687	392	392	392	1	True	1	95	1.0	True	96	4.13	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1369483	391	391	391	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1228640	386	386	386	1	True	1	3	1.0	False		128.67	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJEB13890	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJEB15509	384	768	768	2	False	1	384	1.0	True	384	1.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2
PRJEB20128	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	smart-seq2
PRJEB26939	384	960	960	3	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	96-well
PRJEB30906	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	Fluidigm C1
PRJEB35691	384	384	384	1	True	1	0	0.0	False			FL-cDNA|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smartseq2
PRJEB50962	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	smartseq2
PRJNA302809	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA323369	384	384	384	1	True	1	96	1.0	True	96	4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA437328	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA445235	384	384	384	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	96-well
PRJNA445378	384	384	384	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	96-well
PRJNA553537	384	384	384	1	True	1	98	0.997	True	384	3.92	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA554601	384	384	384	1	True	1	4	0.75	False		96.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA594010	384	384	384	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	Fluidigm C1
PRJNA601964	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA624784	384	384	384	1	True	1	96	1.0	True	96	4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA645416	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA704326	384	384	384	1	True	1	96	1.0	True	96	4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA810843	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;384-well
PRJNA851590	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA851595	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA851596	384	384	384	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA884677	384	384	1536	4	False	1	384	1.0	True	384	1.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2
PRJNA898376	384	384	384	1	True	1	96	1.0	True	96	4.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA1108680	383	383	383	1	True	1	56	1.0	True	96	6.84	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2;smartseq2
PRJNA1113575	383	383	385	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	MARS-seq;plate-based single cell
PRJNA678366	383	383	383	1	True	1	383	1.0	True	384	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA851597	383	383	383	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA495378	382	382	382	1	True	1	94	1.0	True	96	4.06	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJNA762076	382	382	382	1	True	1	2	1.0	False		191.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA766681	382	382	382	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA635959	379	379	379	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	96-well
PRJNA1148678	378	378	378	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	96-well
PRJNA432538	374	374	374	1	True	1	374	1.0	True	384	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq2;384-well
PRJNA448755	373	373	373	1	True	1	96	1.0	True	96	3.89	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA635290	373	373	373	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA638385	372	372	372	1	True	1	60	1.0	True	96	6.2	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA826904	372	372	372	1	True	1	372	1.0	True	384	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA507267	369	369	369	1	True	1	95	1.0	True	96	3.88	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;96-well
PRJNA397781	365	365	517	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB70810	362	362	362	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2;smartseq2
PRJNA315001	361	361	361	1	True	1	1	0.978	False		361.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA933618	361	361	361	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1311135	357	357	1050	8	False	1	1	0.844	False		357.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA377115	346	346	346	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA602774	346	346	346	1	True	1	93	1.0	True	384	3.72	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA634342	346	346	346	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1152220	341	341	38728	284	False	2	1	0.732	False		341.0	ATAC-seq|GENOMIC SINGLE CELL|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq3
PRJEB27453	336	336	336	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|RT-PCR	smart-seq2
PRJNA578153	335	335	335	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;96-well
PRJNA475973	333	333	333	1	True	1	12	0.435	False		27.75	RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq2
PRJNA564013	332	332	332	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1282492	328	328	328	1	True	1	65	1.0	True	96	5.05	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA635637	328	328	328	1	True	1	40	0.146	False		8.2	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA401883	325	325	325	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	plate-based single cell
PRJNA450412	325	325	325	1	True	1	101	1.0	True	384	3.22	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA472990	319	319	319	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA511895	317	317	317	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	384-well
PRJNA600756	317	317	317	1	True	1	96	1.0	True	96	3.3	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA806667	317	317	317	1	True	1	104	1.0	True	384	3.05	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA650509	314	314	323	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA377140	312	312	312	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA552323	311	311	311	1	True	1	78	1.0	True	96	3.99	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA437988	307	307	307	1	True	2	1	0.003	False		307.0	RNA-Seq|TRANSCRIPTOMIC|cDNA;WGS|GENOMIC|PCR	smart-seq2
PRJNA746552	306	306	1224	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA352070	304	304	304	1	True	2	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA760550	303	303	303	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq2
PRJNA429266	300	300	300	1	True	1	24	0.257	False		12.5	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;Fluidigm C1
PRJNA611798	300	300	300	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA877608	300	300	300	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	96-well
PRJNA450372	296	296	296	1	True	1	101	1.0	True	384	2.93	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA839748	294	294	294	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJEB77920	291	291	291	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	smart-seq2
PRJNA318366	291	291	291	1	True	1	96	0.99	True	96	3.03	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1174066	289	289	289	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJEB23892	288	288	576	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	smart-seq2
PRJEB27570	288	288	288	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT	smart-seq2
PRJEB6989	288	288	288	1	True	1	1	0.333	False		288.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB9693	288	960	960	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA343935	288	288	288	1	True	1	96	1.0	True	96	3.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA353097	288	288	288	1	True	1	96	1.0	True	96	3.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA445237	288	288	288	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|other	96-well
PRJNA719213	288	288	288	1	True	1	5	0.792	False		57.6	RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA736970	288	288	288	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2
PRJNA925879	288	288	288	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smartseq2;plate-based single cell
PRJNA612829	284	284	284	1	True	1	100	1.0	True	384	2.84	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA377114	278	278	278	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA429263	278	278	278	1	True	1	25	1.0	False		11.12	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;Fluidigm C1
PRJNA608475	276	276	276	1	True	1	48	1.0	True	384	5.75	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA1099886	272	272	512	3	False	1	10	0.938	False		27.2	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA292914	271	271	271	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA757020	270	270	270	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA909833	270	270	270	1	True	1	270	1.0	True	384	1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq3;384-well
PRJNA682613	267	267	534	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2;plate-based single cell
PRJNA598852	266	266	266	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	96-well
PRJNA1399717	263	263	263	1	True	1	0	0.0	False			WGS|GENOMIC|RANDOM	96-well
PRJNA389326	262	262	262	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA647850	257	257	257	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJEB75807	256	256	256	1	True	2	0	0.0	False			AMPLICON|OTHER|PCR;OTHER|METAGENOMIC|RANDOM	96-well
PRJNA388076	250	250	250	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smartseq2;384-well
PRJNA914254	250	250	250	1	True	1	92	1.0	True	96	2.72	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2
PRJNA1196829	248	248	373	2	False	2	55	1.0	True	384	4.51	OTHER|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	96-well
PRJNA593521	248	248	248	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA393431	246	246	246	1	True	1	101	1.0	True	384	2.44	RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA450371	246	246	246	1	True	1	100	1.0	True	384	2.46	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA616382	242	242	242	1	True	1	94	1.0	True	96	2.57	RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA541512	241	241	546	12	False	1	96	0.832	True	96	2.51	RNA-Seq|TRANSCRIPTOMIC|cDNA	SMART-Seq v4
PRJEB22698	240	240	240	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|other	smart-seq2
PRJNA562867	237	237	237	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA933117	236	236	236	1	True	1	96	1.0	True	96	2.46	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	smart-seq2;96-well
PRJEB113418	235	235	235	1	True	1	18	0.987	False		13.06	AMPLICON|METAGENOMIC|PCR	96-well
PRJEB32618	235	235	235	1	True	1	0	0.0	False			AMPLICON|GENOMIC|PCR	96-well
PRJNA318175	232	232	232	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Fluidigm C1
PRJNA608452	230	230	3545	16	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
PRJNA313513	228	228	228	1	True	1	1	0.421	False		228.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	CEL-seq2;CEL-seq
PRJNA473501	226	226	226	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	smart-seq2
