project	n_samples	n_experiments	n_runs	runs_per_sample_max	strict_1to1	n_assay_triples	distinct_wells	well_coverage	looks_plate	plate_format	plates_est	assay_triples	found_by
PRJNA1231499	34	34	34	1	True	1	8	0.471	False		4.25	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1256750	34	34	34	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RT-PCR	bulk RNA-seq
PRJNA1262424	34	34	34	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1308489	34	34	130	8	False	2	0	0.0	False			ATAC-seq|GENOMIC SINGLE CELL|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1335255	34	34	68	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA587098	34	34	34	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA602867	34	34	36	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium;single nucleus RNA-seq
PRJNA660781	34	34	34	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	inDrop
PRJNA713917	34	34	68	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA735514	34	34	34	1	True	4	0	0.0	False			ATAC-seq|GENOMIC|RANDOM;ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT;RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	bulk RNA-seq
PRJNA802841	34	34	34	1	True	1	3	0.706	False		11.33	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA810195	34	34	34	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA813443	34	34	78	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA844272	34	34	34	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA891738	34	34	40	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA944201	34	34	34	1	True	1	2	0.471	False		17.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA972976	34	34	34	1	True	2	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA996578	34	34	67	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJEB108703	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJEB37668	33	33	33	1	True	1	0	0.0	False			AMPLICON|TRANSCRIPTOMIC SINGLE CELL|PolyA	BD Rhapsody
PRJEB82599	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1021689	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1052117	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1099134	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1109846	33	33	38	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1165347	33	33	33	1	True	3	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|Oligo-dT;RNA-Seq|TRANSCRIPTOMIC|PCR;miRNA-Seq|TRANSCRIPTOMIC|PCR	single nucleus RNA-seq
PRJNA1189430	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1195953	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1219146	33	33	33	1	True	5	0	0.0	False			ATAC-seq|GENOMIC|other;ChIP-Seq|GENOMIC|ChIP;OTHER|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1235730	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	bulk RNA-seq
PRJNA1295527	33	39	39	2	False	2	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA;RNA-Seq|TRANSCRIPTOMIC|PolyA	single nucleus RNA-seq
PRJNA1301874	33	33	33	1	True	1	10	0.788	False		3.3	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1321400	33	56	56	2	False	2	0	0.0	False			ATAC-seq|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC|cDNA	single nucleus RNA-seq
PRJNA1321401	33	56	56	2	False	2	0	0.0	False			ATAC-seq|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC|cDNA	single nucleus RNA-seq
PRJNA1367191	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1448180	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	bulk RNA-seq
PRJNA308197	33	33	53	2	False	2	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA315563	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA448588	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA480709	33	33	33	1	True	1	1	0.545	False		33.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA481019	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA486793	33	33	33	1	True	2	0	0.0	False			OTHER|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium;bulk RNA-seq
PRJNA533282	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA639776	33	33	45	5	False	2	0	0.0	False			OTHER|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium;TruSeq Stranded mRNA
PRJNA645676	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA646184	33	33	33	1	True	1	3	0.545	False		11.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA671244	33	33	33	1	True	2	0	0.0	False			ATAC-seq|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC|other	sci-RNA-seq
PRJNA671245	33	33	33	1	True	2	0	0.0	False			ATAC-seq|GENOMIC|other;RNA-Seq|TRANSCRIPTOMIC|other	sci-RNA-seq
PRJNA752358	33	33	36	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA767059	33	33	33	1	True	2	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA796554	33	33	168	8	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA815974	33	33	43	4	False	1	4	0.163	False		8.25	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA877630	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA913133	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA918787	33	33	33	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJEB61809	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	bulk RNA-seq
PRJEB75793	32	32	32	1	True	1	0	0.0	False			ssRNA-seq|TRANSCRIPTOMIC|cDNA_randomPriming	bulk RNA-seq
PRJNA1003148	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1027821	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1029063	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1048959	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1055126	32	32	46	8	False	4	1	0.174	False		32.0	OTHER|GENOMIC|other;OTHER|TRANSCRIPTOMIC|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium;bulk RNA-seq
PRJNA1093426	32	32	32	1	True	3	0	0.0	False			RNA-Seq|OTHER|cDNA;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1099270	32	32	32	1	True	1	1	1.0	False		32.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1104187	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1111772	32	32	64	2	False	3	10	0.625	False		3.2	ATAC-seq|GENOMIC|other;ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1112789	32	32	100	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1116141	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1117459	32	32	32	1	True	2	0	0.0	False			ATAC-seq|GENOMIC SINGLE CELL|other;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA1117755	32	32	52	2	False	1	3	1.0	False		10.67	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1120919	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1133661	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1134782	32	32	32	1	True	1	9	1.0	False		3.56	RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	bulk RNA-seq
PRJNA1167625	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1168975	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1182119	32	32	32	1	True	1	0	0.0	False			RIP-Seq|TRANSCRIPTOMIC|other	bulk RNA-seq
PRJNA1191019	32	32	32	1	True	1	1	0.25	False		32.0	RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1222896	32	32	64	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1229873	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1236396	32	240	240	8	False	1	0	0.0	False			RNA-Seq|GENOMIC SINGLE CELL|cDNA	single nucleus RNA-seq
PRJNA1261032	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1277311	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1280075	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1301629	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1327354	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA1332900	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RANDOM	bulk RNA-seq
PRJNA1369543	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium;bulk RNA-seq
PRJNA1390740	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1423518	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1428823	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1466962	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA389948	32	32	36	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA438083	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq
PRJNA551450	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA552366	32	32	32	1	True	3	0	0.0	False			ATAC-seq|GENOMIC|other;ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq;bulk RNA-seq
PRJNA609358	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA611796	32	32	32	1	True	1	6	1.0	False		5.33	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA636493	32	32	512	28	False	2	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium
PRJNA645832	32	32	32	1	True	2	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA693399	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA727579	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA744065	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA754160	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA755724	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA778593	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RANDOM	TruSeq Stranded mRNA
PRJNA783646	32	32	39	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	10x Genomics Chromium;bulk RNA-seq
PRJNA795465	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA796654	32	32	32	1	True	1	9	0.281	False		3.56	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA823943	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA833434	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA878795	32	32	32	1	True	1	7	0.875	False		4.57	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA908866	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA927283	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA972982	32	32	32	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA978543	32	32	32	1	True	1	4	1.0	False		8.0	OTHER|GENOMIC|other	bulk RNA-seq
PRJEB108702	31	32	32	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJEB34371	31	31	55	5	False	1	4	0.818	False		7.75	RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJEB36118	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RANDOM PCR	bulk RNA-seq
PRJEB47621	31	31	124	4	False	1	0	0.0	False			ssRNA-seq|TRANSCRIPTOMIC|Inverse rRNA	TruSeq Stranded mRNA
PRJEB78831	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|RANDOM	TruSeq Stranded mRNA
PRJEB81151	31	31	31	1	True	1	31	1.0	True	96	1.0	RNA-Seq|TRANSCRIPTOMIC|Oligo-dT	bulk RNA-seq
PRJNA1079776	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1086388	31	31	37	3	False	1	0	0.0	False			ATAC-seq|GENOMIC|other	bulk RNA-seq
PRJNA1135087	31	31	31	1	True	1	2	0.194	False		15.5	RNA-Seq|TRANSCRIPTOMIC|cDNA	single nucleus RNA-seq
PRJNA1139250	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1182472	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1188066	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1201859	31	31	31	1	True	1	0	0.0	False			ATAC-seq|GENOMIC|RANDOM	single nucleus RNA-seq
PRJNA1231113	31	31	31	1	True	1	2	0.452	False		15.5	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1366606	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1419282	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA488731	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA492925	31	31	31	1	True	2	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq;bulk RNA-seq
PRJNA527649	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA635805	31	31	31	1	True	1	6	0.71	False		5.17	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA648950	31	31	31	1	True	1	1	0.161	False		31.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	polyA selected RNA-seq
PRJNA659731	31	31	31	1	True	1	1	0.065	False		31.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	Drop-seq;bulk RNA-seq
PRJNA662785	31	31	31	1	True	1	31	1.0	False		1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA733846	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA739456	31	31	31	1	True	1	2	1.0	False		15.5	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA899532	31	31	31	1	True	1	4	0.742	False		7.75	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA915369	31	31	31	1	True	1	2	0.968	False		15.5	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA929498	31	31	31	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJDB34773	30	30	30	1	True	1	1	0.1	False		30.0	RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	Drop-seq
PRJEB27404	30	30	90	3	False	1	0	0.0	False			ssRNA-seq|TRANSCRIPTOMIC|Inverse rRNA	bulk RNA-seq
PRJEB41399	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJEB41819	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJEB47484	30	30	120	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJEB52917	30	30	30	1	True	1	30	1.0	False		1.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJEB63357	30	30	240	8	False	1	0	0.0	False			ssRNA-seq|TRANSCRIPTOMIC|PolyA	TruSeq Stranded mRNA
PRJEB67306	30	30	30	1	True	1	0	0.0	False			ssRNA-seq|TRANSCRIPTOMIC|RANDOM PCR	bulk RNA-seq
PRJEB69534	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJEB72744	30	30	30	1	True	1	2	0.2	False		15.0	RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1020144	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	TruSeq Stranded mRNA
PRJNA1041784	30	30	30	1	True	1	2	0.8	False		15.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1041887	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1076086	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1095010	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1099284	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1107528	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1136944	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1146426	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1160201	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1167250	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1183892	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1188515	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1190421	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1195557	30	30	36	2	False	2	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	single nucleus RNA-seq
PRJNA1204309	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1212167	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1213138	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1216780	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1223370	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1224251	30	30	30	1	True	1	1	1.0	False		30.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1230155	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1252124	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1260798	30	30	119	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1268564	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1282965	30	30	32	2	False	3	0	0.0	False			ChIP-Seq|GENOMIC|ChIP;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	single nucleus RNA-seq;bulk RNA-seq
PRJNA1284858	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1306035	30	30	42	4	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA	10x Genomics Chromium
PRJNA1353149	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|PolyA	bulk RNA-seq
PRJNA1370867	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1379454	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|PolyA	single nucleus RNA-seq
PRJNA1392544	30	30	38	2	False	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1398350	30	30	30	1	True	1	1	1.0	False		30.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1406286	30	30	30	1	True	1	2	0.667	False		15.0	RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1422638	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1424875	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1424882	30	30	30	1	True	1	0	0.0	False			RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
PRJNA1428270	30	30	38	2	False	3	0	0.0	False			OTHER|OTHER|cDNA;RNA-Seq|TRANSCRIPTOMIC SINGLE CELL|cDNA;RNA-Seq|TRANSCRIPTOMIC|cDNA	bulk RNA-seq
